#Time Flux Flux-Trend Trend
2873.80251371 1.01469619 1.00861649 0.00607971
2873.82294532 1.01287545 1.00687636 0.00599909
2873.84337682 1.01179818 1.00620053 0.00559765
2873.86380852 1.01050766 1.00513929 0.00536837
2873.88424013 1.00932453 1.00422488 0.00509965
2873.90467173 1.00854140 1.00349243 0.00504898
2873.92510333 1.00772827 1.00269839 0.00502988
2873.94553484 1.00631881 1.00142882 0.00488999
2873.96596654 1.00511793 1.00041583 0.00470210
2874.00682964 0.98575803 0.98141160 0.00434642
2874.02726135 0.97474811 0.97051403 0.00423408
2874.04769295 0.96817111 0.96412627 0.00404484
2874.06812445 0.96629592 0.96229821 0.00399771
2874.08855616 0.96605414 0.96223832 0.00381582
2874.10898776 0.96592076 0.96208291 0.00383785
2874.12941946 0.96596651 0.96207026 0.00389625
2874.14985097 0.96587150 0.96193330 0.00393820
2874.17028257 0.96530521 0.96147730 0.00382791
2874.19071427 0.96557466 0.96174265 0.00383201
2874.21114578 0.96526571 0.96175432 0.00351139
2874.25200908 0.96968663 0.96719888 0.00248775
2874.27244069 0.98027015 0.97843962 0.00183053
2874.29287219 0.99313649 0.99191639 0.00122010
2874.31330389 1.00196637 1.00096458 0.00100180
2874.33373550 1.00381499 1.00360090 0.00021409
2874.35416710 1.00394256 1.00457279 -0.00063023
2874.37459871 1.00273494 1.00426718 -0.00153225
2874.39503031 1.00135349 1.00370609 -0.00235261
2874.41546201 1.00005495 1.00293680 -0.00288185
2874.43589352 0.99992710 1.00358251 -0.00365541
2874.45632512 1.00084174 1.00540388 -0.00456214
2874.49718833 1.00130148 1.00764316 -0.00634168
2874.51761993 1.00168238 1.00878357 -0.00710119
2874.53805164 1.00234153 1.01022698 -0.00788545
2874.55848314 1.00259947 1.01094888 -0.00834942
2874.57891484 1.00256819 1.01138713 -0.00881894
2874.59934635 1.00379198 1.01298782 -0.00919584
2874.61977795 1.00448783 1.01394901 -0.00946118
2874.64020966 1.00541518 1.01511178 -0.00969660
2874.66064116 1.00574844 1.01540872 -0.00966027
2874.68107277 1.00560120 1.01537034 -0.00976914
2874.70150447 1.00517237 1.01500288 -0.00983050
2874.74236768 1.00536897 1.01500164 -0.00963266
2874.76279928 1.00431139 1.01369457 -0.00938318
2874.78323089 1.00499403 1.01398507 -0.00899104
2874.80366249 1.00493733 1.01385128 -0.00891395
2874.82409410 1.00345543 1.01177820 -0.00832277
2874.84452570 1.00235598 1.00999747 -0.00764149
2874.86495731 1.00105245 1.00798250 -0.00693006
2874.88538891 1.00021709 1.00638752 -0.00617043
2874.90582052 0.99902653 1.00463773 -0.00561120
2874.92625212 0.99806649 1.00280363 -0.00473714
2874.94668372 0.99815799 1.00193454 -0.00377655
2874.98754703 0.99789775 0.99975233 -0.00185458
2875.00797854 0.99649670 0.99740522 -0.00090852
2875.02841024 0.99485060 0.99489605 -0.00004545
2875.04884185 0.99343680 0.99285668 0.00058012
2875.06927335 0.99283031 0.99094426 0.00188605
2875.08970506 0.99200312 0.98875953 0.00324359
2875.11013666 0.99159920 0.98700610 0.00459309
2875.13056817 0.98908064 0.98321229 0.00586835
2875.15099987 0.98840349 0.98193960 0.00646389
2875.17143148 0.98594043 0.97843908 0.00750135
2875.19186319 0.97698339 0.96869942 0.00828396
2875.23272630 0.92842510 0.91911887 0.00930623
2875.25315790 0.89593696 0.88646280 0.00947416
2875.27358951 0.87655083 0.86708551 0.00946532
2875.29402111 0.87257285 0.86280761 0.00976524
2875.31445272 0.87028971 0.86029272 0.00999700
2875.33488432 0.86981509 0.85960139 0.01021370
2875.35531593 0.86799074 0.85780829 0.01018245
2875.37574753 0.86640960 0.85603955 0.01037005
2875.39617914 0.86516303 0.85505814 0.01010489
2875.41661085 0.86457104 0.85496286 0.00960819
2875.43704245 0.86711849 0.85822663 0.00889186
2875.47790566 0.91223265 0.90545697 0.00677568
2875.49833727 0.94568614 0.94004288 0.00564326
2875.51876878 0.97374088 0.96936928 0.00437160
2875.53920048 0.98520599 0.98136610 0.00383989
2875.55963209 0.98634035 0.98355640 0.00278395
2875.58006359 0.98743936 0.98543087 0.00200849
2875.60049530 0.98714314 0.98590627 0.00123688
2875.62092691 0.98809560 0.98762977 0.00046583
2875.64135861 0.98972698 0.98967563 0.00005135
2875.66179012 0.99147753 0.99240457 -0.00092704
2875.68222173 0.99328810 0.99534668 -0.00205859
2875.72308494 0.99589314 0.99980769 -0.00391455
2875.74351655 0.99880205 1.00368934 -0.00488730
2875.76394825 0.99995661 1.00566243 -0.00570583
2875.78437976 1.00069649 1.00685575 -0.00615926
2875.80481147 1.00200804 1.00862592 -0.00661787
2875.82524307 1.00349408 1.01048260 -0.00698851
2875.84567458 1.00416123 1.01163217 -0.00747094
2875.86610629 1.00559929 1.01342987 -0.00783058
2875.88653789 1.00669837 1.01471322 -0.00801485
2875.90696950 1.00735418 1.01575348 -0.00839930
2875.92740111 1.00774913 1.01665837 -0.00890923
2875.96826422 1.00908082 1.01867638 -0.00959557
2875.98869593 1.00923488 1.01933682 -0.01010194
2876.00912754 1.00767474 1.01821186 -0.01053712
2876.02955914 1.00634206 1.01701707 -0.01067500
2876.04999075 1.00529837 1.01623423 -0.01093586
2876.07042236 1.00360691 1.01479634 -0.01118943
2876.09085397 1.00230492 1.01376056 -0.01145565
2876.11128557 1.00122670 1.01298838 -0.01176167
2876.13171718 0.99922019 1.01109408 -0.01187390
2876.15214889 0.99775207 1.01000395 -0.01225188
2876.17258040 0.99612513 1.00873435 -0.01260923
2876.21344371 0.99489041 1.00801523 -0.01312482
2876.23387522 0.99440962 1.00784179 -0.01343218
2876.25430693 0.99302069 1.00679730 -0.01377661
2876.27473854 0.99218954 1.00607992 -0.01389038
2876.29517004 0.99062989 1.00491873 -0.01428884
2876.31560175 0.98955487 1.00424112 -0.01468625
2876.33603336 0.98918527 1.00401822 -0.01483295
2876.35646487 0.98920942 1.00422767 -0.01501825
2876.37689658 0.98885672 1.00392243 -0.01506571
2876.39732818 0.98684978 1.00210731 -0.01525753
2876.41775979 0.97823892 0.99373293 -0.01549401
2876.45862301 0.95340930 0.96922979 -0.01582049
2876.47905472 0.94637307 0.96235517 -0.01598210
2876.49948623 0.94508168 0.96101264 -0.01593097
2876.51991784 0.94504026 0.96108111 -0.01604084
2876.54034954 0.94577879 0.96145023 -0.01567144
2876.56078105 0.94584498 0.96114672 -0.01530174
2876.58121266 0.94572744 0.96049344 -0.01476600
2876.60164437 0.94500340 0.95908735 -0.01408394
2876.62207598 0.94509752 0.95864752 -0.01355000
2876.64250759 0.94561027 0.95836941 -0.01275914
2876.66293920 0.94770827 0.95957803 -0.01186976
2876.70380242 0.96602542 0.97620658 -0.01018116
2876.72423403 0.97912117 0.98846543 -0.00934426
2876.74466554 0.99000036 0.99855277 -0.00855241
2876.76509725 0.99387002 1.00192336 -0.00805334
2876.78552885 0.99600389 1.00307244 -0.00706855
2876.80596036 0.99754173 1.00358959 -0.00604786
2876.82639207 0.99932605 1.00422160 -0.00489555
2876.84682368 1.00128054 1.00519836 -0.00391782
2876.86725539 1.00232012 1.00592119 -0.00360107
2876.88768690 1.00335250 1.00632969 -0.00297719
2876.90811851 1.00481916 1.00724451 -0.00242535
2876.94898173 1.00855437 1.00983245 -0.00127808
2876.96941334 1.01050335 1.01129830 -0.00079495
2876.98984505 1.01279242 1.01313840 -0.00034598
2877.01027656 1.01374191 1.01383562 -0.00009372
2877.03070817 1.01476941 1.01452362 0.00024580
2877.05113988 1.01540845 1.01491497 0.00049349
2877.07157139 1.01568379 1.01493627 0.00074752
2877.09200310 1.01734125 1.01629410 0.00104715
2877.11243472 1.01767690 1.01662140 0.00105550
2877.13286633 1.01804398 1.01689534 0.00114864
2877.15329794 1.01795129 1.01664753 0.00130376
2877.19416116 1.01709404 1.01586178 0.00123225
2877.21459277 1.01589728 1.01459027 0.00130700
2877.23502438 1.01566236 1.01427883 0.00138353
2877.25545599 1.01452328 1.01313047 0.00139281
2877.27588770 1.01343850 1.01206552 0.00137298
2877.29631921 1.01109391 1.00981171 0.00128220
2877.31675092 1.00959834 1.00850261 0.00109574
2877.33718244 1.00725914 1.00627234 0.00098679
2877.35761405 1.00547224 1.00451096 0.00096127
2877.37804576 1.00442890 1.00363137 0.00079754
2877.39847727 1.00314378 1.00235635 0.00078743
2877.41890888 0.99972920 0.99907156 0.00065764
2877.43934059 0.99779613 0.99729723 0.00049890
2877.45977211 0.99499406 0.99476755 0.00022651
2877.48020382 0.99205095 0.99199469 0.00005627
2877.50063543 0.99019760 0.99023436 -0.00003676
2877.52106694 0.98863311 0.98903123 -0.00039813
2877.54149865 0.98619527 0.98682000 -0.00062473
2877.56193026 0.98444280 0.98527267 -0.00082988
2877.58236178 0.98143087 0.98235183 -0.00092096
2877.60279349 0.97893067 0.97991300 -0.00098232
2877.62322510 0.96962727 0.97080407 -0.00117680
2877.64365671 0.94629106 0.94768415 -0.00139309
2877.68451994 0.87950052 0.88100512 -0.00150460
2877.70495165 0.86039611 0.86193999 -0.00154388
2877.72538316 0.85623004 0.85746582 -0.00123578
2877.74581478 0.85475466 0.85542173 -0.00066707
2877.76624649 0.85316093 0.85308186 0.00007907
2877.78667810 0.85272057 0.85218780 0.00053277
2877.80710962 0.85278515 0.85185768 0.00092747
2877.82754133 0.85521404 0.85396017 0.00125387
2877.84797294 0.85731126 0.85608555 0.00122570
2877.86840445 0.86216757 0.86063759 0.00152997
2877.88883617 0.87928243 0.87767197 0.00161046
2877.90926778 0.91016194 0.90866807 0.00149386
2877.92969949 0.94327524 0.94196423 0.00131100
2877.95013101 0.97000886 0.96893274 0.00107612
2877.97056262 0.98099684 0.98001157 0.00098527
2877.99099424 0.98212776 0.98090767 0.00122010
2878.01142585 0.98351133 0.98226775 0.00124358
2878.03185736 0.98515974 0.98398627 0.00117347
2878.05228908 0.98760619 0.98658983 0.00101637
2878.07272069 0.98924752 0.98854368 0.00070384
2878.09315220 0.99130355 0.99130548 -0.00000193
2878.11358392 0.99324743 0.99406310 -0.00081567
2878.13401553 0.99565638 0.99699996 -0.00134358
2878.17487876 1.00110415 1.00296935 -0.00186519
2878.19531038 1.00323439 1.00515719 -0.00192279
2878.21574209 1.00506072 1.00696131 -0.00190059
2878.23617361 1.00708894 1.00898501 -0.00189607
2878.25660522 1.00826104 1.00980042 -0.00153938
2878.27703693 1.01039311 1.01155996 -0.00116685
2878.29746855 1.01154676 1.01213409 -0.00058734
2878.31790016 1.01351253 1.01356226 -0.00004973
2878.33833178 1.01512728 1.01488927 0.00023801
2878.35876339 1.01649373 1.01585973 0.00063400
2878.37919501 1.01826847 1.01714140 0.00112707
2878.42005824 1.02059863 1.01855895 0.00203967
2878.44048996 1.02130814 1.01880768 0.00250046
2878.46092147 1.02093842 1.01799706 0.00294135
2878.48135309 1.02082445 1.01753231 0.00329214
2878.50178480 1.02038396 1.01658916 0.00379480
2878.52221632 1.01979898 1.01552972 0.00426926
2878.54264803 1.01920438 1.01456555 0.00463884
2878.56307965 1.01835062 1.01327670 0.00507392
2878.58351117 1.01676857 1.01166914 0.00509943
2878.60394288 1.01567924 1.01035124 0.00532800
2878.62437450 1.01474278 1.00925394 0.00548883
2878.66523773 1.01288607 1.00712052 0.00576555
2878.68566925 1.01225833 1.00637853 0.00587980
2878.70610086 1.01129916 1.00537044 0.00592872
2878.72653258 1.01100662 1.00505738 0.00594924
2878.74696410 1.01031511 1.00418885 0.00612627
2878.76739581 1.00995255 1.00330521 0.00664734
2878.78782743 1.00995919 1.00271189 0.00724731
2878.80825895 1.01000091 1.00220282 0.00779809
2878.82869066 1.00964880 1.00151051 0.00813829
2878.84912228 1.00316906 0.99463517 0.00853389
2878.86955390 0.99237580 0.98334171 0.00903410
2878.91041713 0.97531208 0.96522670 0.01008538
2878.93084885 0.97530674 0.96463965 0.01066709
2878.95128037 0.97624396 0.96501261 0.01123135
2878.97171199 0.97586107 0.96426631 0.01159476
2878.99214370 0.97550424 0.96357271 0.01193153
2879.01257532 0.97508642 0.96244331 0.01264311
2879.03300684 0.97562754 0.96237930 0.01324824
2879.05343856 0.97678517 0.96296636 0.01381881
2879.07387018 0.97714110 0.96339475 0.01374635
2879.09430169 0.97761943 0.96366877 0.01395067
2879.11473341 0.98258417 0.96863978 0.01394438
2879.17602827 1.01448786 1.00084343 0.01364443
2879.19645989 1.01656358 1.00290834 0.01365524
2879.21689161 1.01614745 1.00261410 0.01353336
2879.23732312 1.01628154 1.00302998 0.01325156
2879.25775474 1.01622627 1.00319418 0.01303209
2879.27818646 1.01701874 1.00429071 0.01272803
2879.29861798 1.01779477 1.00534380 0.01245098
2879.31904960 1.01871851 1.00631329 0.01240522
2879.33948122 1.01986923 1.00746615 0.01240308
2879.35991284 1.02136348 1.00930144 0.01206204
2879.38034456 1.02173091 1.00993048 0.01180043
2879.40077608 1.02173246 1.01018307 0.01154939
2879.42120770 1.02279393 1.01148530 0.01130863
2879.44163942 1.02352000 1.01235337 0.01116662
2879.46207094 1.02466233 1.01357555 0.01108678
2879.48250256 1.02625419 1.01533420 0.01091999
2879.50293428 1.02742188 1.01678169 0.01064020
2879.52336590 1.02656418 1.01623538 0.01032880
2879.54379742 1.02580047 1.01591955 0.00988092
2879.56422914 1.02533576 1.01585818 0.00947758
2879.58466076 1.02464396 1.01553815 0.00910581
2879.60509238 1.02486725 1.01631481 0.00855243
2879.64595562 1.02417795 1.01681242 0.00736553
2879.66638734 1.02193193 1.01528099 0.00665094
2879.68681886 1.01994644 1.01407892 0.00586753
2879.70725048 1.01733958 1.01179187 0.00554771
2879.72768220 1.01589239 1.01098638 0.00490601
2879.74811373 1.01207693 1.00782404 0.00425289
2879.76854545 1.00895793 1.00533307 0.00362486
2879.78897707 1.00561576 1.00271088 0.00290488
2879.80940859 1.00330976 1.00063461 0.00267516
2879.82984031 1.00099518 0.99886479 0.00213039
2879.85027193 0.99855113 0.99697008 0.00158105
2879.89113518 0.99494901 0.99442432 0.00052469
2879.91156680 0.99262754 0.99290871 -0.00028117
2879.93199842 0.98948665 0.99066091 -0.00117426
2879.95243004 0.98735928 0.98875594 -0.00139666
2879.97286166 0.98610320 0.98787616 -0.00177296
2879.99329339 0.98477467 0.98668945 -0.00191479
2880.01372491 0.98167233 0.98361431 -0.00194198
2880.03415653 0.97985933 0.98178226 -0.00192293
2880.05458816 0.96903955 0.97094684 -0.00190729
2880.07501978 0.94261393 0.94470013 -0.00208619
2880.09545140 0.90964511 0.91186580 -0.00222069
2880.13631465 0.85977110 0.86204559 -0.00227449
2880.15674627 0.85644114 0.85852723 -0.00208609
2880.17717799 0.85392214 0.85546805 -0.00154591
2880.19760952 0.85349999 0.85511411 -0.00161412
2880.21804124 0.85308239 0.85432493 -0.00124254
2880.23847286 0.85352203 0.85430918 -0.00078714
2880.25890439 0.85451189 0.85453711 -0.00002523
2880.27933611 0.85708735 0.85618086 0.00090650
2880.29976774 0.86091478 0.85987018 0.00104460
2880.32019926 0.87637503 0.87491575 0.00145928
2880.34063098 0.90794552 0.90627334 0.00167218
2880.38149433 0.96929400 0.96725521 0.00203880
2880.40192586 0.98065578 0.97836524 0.00229054
2880.42235748 0.98344218 0.98079883 0.00264335
2880.44278921 0.98588894 0.98292029 0.00296865
2880.46322073 0.98783226 0.98434244 0.00348982
2880.48365236 0.99046542 0.98645028 0.00401514
2880.50408408 0.99387905 0.98938393 0.00449511
2880.52451561 0.99545104 0.99098713 0.00446391
2880.54494723 0.99948859 0.99477368 0.00471491
2880.56537896 1.00063356 0.99566551 0.00496805
2880.58581048 1.00386158 0.99846445 0.00539713
2880.62667383 1.01125416 1.00504009 0.00621407
2880.64710546 1.01372919 1.00711830 0.00661089
2880.66753709 1.01682995 1.00956410 0.00726585
2880.68796871 1.01860920 1.01103879 0.00757041
2880.70840034 1.02053368 1.01232419 0.00820949
2880.72883196 1.02317412 1.01425954 0.00891459
2880.74926359 1.02434925 1.01468204 0.00966721
2880.76969512 1.02735287 1.01708316 0.01026972
2880.79012684 1.02709009 1.01662243 0.01046765
2880.81055847 1.02797515 1.01712267 0.01085247
2880.83099010 1.03078001 1.01952509 0.01125492
2880.87185335 1.03072465 1.01916281 0.01156183
2880.89228508 1.03041192 1.01876613 0.01164579
2880.91271660 1.03002720 1.01839862 0.01162858
2880.93314823 1.02852969 1.01675184 0.01177785
2880.95357996 1.02809032 1.01623457 0.01185575
2880.97401149 1.02622452 1.01452455 0.01169997
2880.99444321 1.02490018 1.01329575 0.01160443
2881.01487484 1.02330888 1.01208444 0.01122444
2881.03530637 1.02184336 1.01092084 0.01092253
2881.05573810 1.01918619 1.00879665 0.01038955
2881.07616973 1.01649494 1.00676108 0.00973386
2881.13746461 1.01334345 1.00618541 0.00715804
2881.15789624 1.01183056 1.00554487 0.00628569
2881.17832787 1.01090721 1.00555634 0.00535088
2881.19875950 1.00960525 1.00492014 0.00468511
2881.21919123 1.00754691 1.00356222 0.00398469
2881.23962275 1.00595004 1.00266681 0.00328323
2881.26005438 1.00425869 1.00172401 0.00253468
2881.28048611 0.99672389 0.99445714 0.00226675
2881.30091774 0.98420690 0.98221399 0.00199291
2881.32134927 0.97232546 0.97097659 0.00134887
2881.34178100 0.96460810 0.96398204 0.00062606
2881.36221263 0.96343360 0.96345019 -0.00001659
2881.38264426 0.96233544 0.96296377 -0.00062833
2881.40307589 0.96111585 0.96199725 -0.00088140
2881.42350742 0.95975457 0.96093065 -0.00117608
2881.44393915 0.96051428 0.96176423 -0.00124995
2881.46437078 0.95925748 0.96069935 -0.00144187
2881.48480231 0.95925501 0.96087552 -0.00162051
2881.50523404 0.95848398 0.96042573 -0.00194175
2881.52566567 0.95870229 0.96103254 -0.00233024
2881.54609720 0.96348173 0.96635863 -0.00287689
2881.56652894 0.97510500 0.97857405 -0.00346905
2881.60739230 0.99832157 1.00283220 -0.00451064
2881.62782383 0.99903572 1.00417286 -0.00513714
2881.64825546 0.99764130 1.00325176 -0.00561046
2881.66868719 0.99813914 1.00393107 -0.00579193
2881.68911872 0.99701258 1.00322244 -0.00620986
2881.70955035 0.99734264 1.00408498 -0.00674233
2881.72998209 0.99767315 1.00494004 -0.00726689
2881.75041362 0.99749507 1.00552089 -0.00802583
2881.77084525 0.99701063 1.00522429 -0.00821366
2881.79127698 0.99702982 1.00584984 -0.00882002
2881.81170862 0.99996165 1.00918565 -0.00922401
2881.85257188 1.00134379 1.01101695 -0.00967316
2881.87300351 1.00123937 1.01107149 -0.00983212
2881.89343515 1.00212870 1.01213736 -0.01000867
2881.91386678 1.00321187 1.01339025 -0.01017838
2881.93429841 1.00396643 1.01397081 -0.01000438
2881.97516168 1.00667985 1.01594319 -0.00926334
2881.99559331 1.00772302 1.01660956 -0.00888654
2882.01602495 1.00642293 1.01489407 -0.00847115
2882.03645658 1.00516305 1.01309973 -0.00793669
2882.09775148 1.00694585 1.01270737 -0.00576152
2882.11818322 1.00584591 1.01084814 -0.00500222
2882.13861475 1.00518468 1.00980540 -0.00462073
2882.15904638 1.00504422 1.00938918 -0.00434496
2882.17947812 1.00439162 1.00803090 -0.00363928
2882.19990965 1.00342996 1.00623281 -0.00280285
2882.22034139 1.00264940 1.00444562 -0.00179622
2882.24077302 1.00005897 1.00134225 -0.00128328
2882.26120456 0.99872925 0.99933052 -0.00060127
2882.28163629 0.99790038 0.99737956 0.00052082
2882.30206793 0.99685809 0.99510484 0.00175325
2882.34293120 0.99447278 0.99089675 0.00357603
2882.36336284 0.99224116 0.98816298 0.00407818
2882.38379457 0.99238501 0.98775973 0.00462528
2882.40422611 0.99228542 0.98706555 0.00521987
2882.42465774 0.99289774 0.98687138 0.00602637
2882.44508948 0.99338104 0.98657008 0.00681096
2882.46552102 0.99260588 0.98519837 0.00740750
2882.48595265 0.98382581 0.97610952 0.00771629
2882.50638439 0.95799204 0.95049812 0.00749392
2882.52681603 0.92602395 0.91859602 0.00742794
2882.54724756 0.89410053 0.88677515 0.00732538
2882.56767930 0.87351506 0.86645393 0.00706113
2882.58811094 0.86868507 0.86179878 0.00688630
2882.60854258 0.86507042 0.85824337 0.00682706
2882.62897421 0.86252649 0.85574017 0.00678632
2882.64940585 0.86038233 0.85398657 0.00639576
2882.66983749 0.85951051 0.85370263 0.00580788
2882.69026913 0.85785218 0.85248558 0.00536660
2882.71070066 0.85914485 0.85420668 0.00493818
2882.73113240 0.86213896 0.85785935 0.00427961
2882.75156404 0.87705714 0.87375870 0.00329845
2882.77199568 0.90690216 0.90497542 0.00192674
2882.79242732 0.94028863 0.93975182 0.00053681
2882.83329069 0.97940434 0.98144068 -0.00203635
2882.85372223 0.97952995 0.98274787 -0.00321791
2882.87415387 0.98007170 0.98439112 -0.00431942
2882.89458561 0.98019679 0.98485233 -0.00465554
2882.91501715 0.98108935 0.98608561 -0.00499627
2882.93544879 0.98071672 0.98707235 -0.00635563
2882.95588053 0.98143606 0.98962657 -0.00819051
2882.97631207 0.98326302 0.99352041 -0.01025739
2882.99674381 0.98474037 0.99546864 -0.01072827
2883.01717545 0.98513774 0.99708158 -0.01194384
2883.03760709 0.98472214 0.99775257 -0.01303043
2883.09890201 0.99085512 1.00588017 -0.01502505
2883.11933365 0.99188651 1.00712840 -0.01524190
2883.13976529 0.99359130 1.00903592 -0.01544462
2883.16019693 0.99585909 1.01125784 -0.01539876
2883.18062867 0.99748863 1.01278046 -0.01529183
2883.20106022 0.99980802 1.01486819 -0.01506017
2883.22149196 1.00177425 1.01640064 -0.01462639
2883.24192360 1.00289875 1.01716860 -0.01426985
2883.26235514 1.00358210 1.01751628 -0.01393418
2883.28278688 1.00434434 1.01792331 -0.01357898
2883.30321852 1.00384008 1.01688997 -0.01304989
2883.32365007 1.00431802 1.01683263 -0.01251461
2883.34408181 1.00458327 1.01660400 -0.01202073
2883.36451335 1.00451491 1.01599015 -0.01147524
2883.38494509 1.00489449 1.01606947 -0.01117498
2883.40537674 1.00496644 1.01586986 -0.01090342
2883.42580828 1.00368684 1.01425202 -0.01056518
2883.44624002 1.00241262 1.01255631 -0.01014369
2883.46667167 1.00229154 1.01202580 -0.00973426
2883.48710321 1.00131193 1.01064137 -0.00932944
2883.50753495 0.99926413 1.00822824 -0.00896411
2883.52796660 0.99969599 1.00841682 -0.00872083
2883.56882988 0.99599183 1.00466459 -0.00867276
2883.58926153 0.99514474 1.00384832 -0.00870358
2883.60969327 0.99619440 1.00478455 -0.00859015
2883.63012482 0.99673184 1.00499638 -0.00826454
2883.65055646 0.99630428 1.00425915 -0.00795488
2883.67098820 0.99651411 1.00418315 -0.00766904
2883.69141985 0.99503400 1.00235049 -0.00731649
2883.71185139 0.98768650 0.99473971 -0.00705321
2883.73228314 0.97550534 0.98229671 -0.00679137
2883.75271478 0.96441528 0.97077623 -0.00636095
2883.77314633 0.95946038 0.96536109 -0.00590071
2883.79357807 0.95765317 0.96306667 -0.00541350
2883.81400972 0.95795206 0.96282307 -0.00487101
2883.83444147 0.95797175 0.96204685 -0.00407510
2883.85487301 0.95870382 0.96193583 -0.00323201
2883.87530466 0.95922705 0.96216879 -0.00294174
2883.89573640 0.95940982 0.96132732 -0.00191751
2883.91616795 0.95944882 0.96021827 -0.00076944
2883.93659960 0.96089914 0.96071582 0.00018332
2883.95703134 0.96321961 0.96221785 0.00100176
2883.97746289 0.96909671 0.96744223 0.00165449
2883.99789464 0.98031470 0.97810244 0.00221227
2884.01832628 0.99429544 0.99141512 0.00288032
2884.05918958 1.00846447 1.00445153 0.00401294
2884.07962113 1.00914260 1.00470642 0.00443618
2884.10005277 1.00962675 1.00471629 0.00491046
2884.12048452 1.01057265 1.00521049 0.00536216
2884.14091607 1.01042165 1.00467734 0.00574431
2884.16134772 1.01141050 1.00542665 0.00598385
2884.18177946 1.01259635 1.00655651 0.00603984
2884.20221111 1.01386598 1.00790669 0.00595929
2884.22264276 1.01452505 1.00853765 0.00598739
2884.24307441 1.01454561 1.00858978 0.00595583
2884.26350606 1.01673885 1.01085017 0.00588868
2884.30436936 1.01996537 1.01417303 0.00579234
2884.32480101 1.01986348 1.01410300 0.00576049
2884.34523276 1.02155621 1.01579516 0.00576105
2884.36566431 1.02210037 1.01638365 0.00571672
2884.38609606 1.02258909 1.01680700 0.00578209
2884.40652771 1.02223523 1.01645866 0.00577656
2884.42695926 1.02171021 1.01595952 0.00575069
2884.44739101 1.02142474 1.01578460 0.00564013
2884.46782266 1.02039190 1.01501835 0.00537355
2884.48825421 1.01962740 1.01454976 0.00507764
2884.50868596 1.02020821 1.01542108 0.00478712
2884.54954916 1.01963782 1.01597939 0.00365842
2884.56998091 1.01726308 1.01439668 0.00286640
2884.59041256 1.01409283 1.01211844 0.00197439
2884.61084431 1.01055562 1.00884164 0.00171398
2884.63127586 1.00783250 1.00699869 0.00083382
2884.65170752 1.00564706 1.00570856 -0.00006150
2884.67213927 1.00234880 1.00344012 -0.00109132
2884.69257082 0.99855151 1.00065072 -0.00209921
2884.71300247 0.99453398 0.99715542 -0.00262145
2884.73343412 0.98955364 0.99321603 -0.00366239
2884.75386578 0.98568769 0.98995886 -0.00427117
2884.79472908 0.98162512 0.98707596 -0.00545085
2884.81516074 0.97950331 0.98552296 -0.00601965
2884.83559249 0.97642408 0.98312722 -0.00670315
2884.85602404 0.97394699 0.98142233 -0.00747534
2884.87645570 0.97113123 0.97927416 -0.00814293
2884.89688745 0.96954250 0.97794764 -0.00840514
2885.06034078 0.84672470 0.85361046 -0.00688575
2885.08077234 0.84721628 0.85367662 -0.00646034
2885.10120399 0.84840135 0.85486169 -0.00646034
2885.12163575 0.84905657 0.85494358 -0.00588701
2885.14206731 0.84999409 0.85552670 -0.00553261
2885.16249906 0.85295107 0.85818001 -0.00522895
2885.18293072 0.86998768 0.87506669 -0.00507901
2885.28508900 0.97692347 0.98011006 -0.00318659
2885.30552066 0.97854663 0.98099886 -0.00245224
2885.32595221 0.98169513 0.98339569 -0.00170055
2885.34638397 0.98441103 0.98549098 -0.00107995
2885.36681563 0.98801833 0.98851738 -0.00049905
2885.40767894 0.99433482 0.99430925 0.00002557
2885.42811060 0.99799294 0.99776090 0.00023205
2885.44854226 1.00035783 0.99987139 0.00048644
2885.46897392 1.00269265 1.00181838 0.00087427
2885.48940557 1.00483719 1.00340814 0.00142906
2885.53026889 1.00962069 1.00702296 0.00259773
2885.55070065 1.01127331 1.00809935 0.00317395
2885.57113231 1.01364771 1.01032479 0.00332292
2885.59156387 1.01545023 1.01184472 0.00360552
2885.61199563 1.01792730 1.01394257 0.00398473
2885.63242729 1.01948940 1.01510983 0.00437957
2885.65285885 1.02141132 1.01658349 0.00482783
2885.67329061 1.02250214 1.01708762 0.00541452
2885.69372227 1.02405030 1.01827680 0.00577350
2885.71415383 1.02377509 1.01758503 0.00619005
2885.73458559 1.02326761 1.01656407 0.00670354
2885.77544901 1.02262740 1.01504757 0.00757983
2885.79588057 1.02293817 1.01499424 0.00794394
2885.81631223 1.02394005 1.01553378 0.00840627
2885.83674399 1.02360181 1.01486905 0.00873276
2885.85717555 1.02328791 1.01415413 0.00913379
2885.87760722 1.02233593 1.01289017 0.00944576
2885.89803898 1.02155681 1.01183695 0.00971987
2885.91847054 1.01968826 1.00966567 0.01002259
2885.93890230 1.01859417 1.00853693 0.01005724
2885.95933396 1.01730385 1.00705204 0.01025181
2885.97976563 1.01849998 1.00829201 0.01020797
2886.00019729 1.01720648 1.00722379 0.00998269
2886.02062885 1.01654953 1.00678475 0.00976478
2886.04106061 1.01577819 1.00627725 0.00950093
2886.06149228 1.01509988 1.00559177 0.00950812
2886.08192394 1.01489323 1.00549004 0.00940319
2886.10235550 1.01398338 1.00454143 0.00944195
2886.12278727 1.01305788 1.00368508 0.00937280
2886.14321893 1.00409546 0.99483904 0.00925642
2886.16365060 0.99273571 0.98371562 0.00902009
