#Time Flux Flux-Trend Trend
2872.78093320 -0.00227671 -0.00737294 0.00509624
2872.80136491 -0.00345097 -0.00792545 0.00447448
2872.82179651 -0.00451573 -0.00846797 0.00395225
2872.84222821 -0.00507040 -0.00876822 0.00369783
2872.86265971 -0.00608509 -0.00903214 0.00294705
2872.88309131 -0.00685178 -0.00892884 0.00207706
2872.90352301 -0.00747418 -0.00869116 0.00121698
2872.92395452 -0.00824188 -0.00851960 0.00027773
2872.94438612 -0.00845004 -0.00827662 -0.00017342
2872.96481782 -0.00885679 -0.00787687 -0.00097992
2872.98524932 -0.00923755 -0.00752955 -0.00170800
2873.02611263 -0.01014998 -0.00700631 -0.00314367
2873.04654413 -0.01060448 -0.00677788 -0.00382661
2873.06697583 -0.01084861 -0.00651027 -0.00433834
2873.08740743 -0.01116816 -0.00640830 -0.00475986
2873.10783903 -0.01097342 -0.00586158 -0.00511184
2873.12827064 -0.01058517 -0.00515823 -0.00542694
2873.14870224 -0.00989984 -0.00420232 -0.00569752
2873.16913384 -0.00928371 -0.00334061 -0.00594310
2873.18956554 -0.00873235 -0.00300296 -0.00572939
2873.20999704 -0.00772225 -0.00211368 -0.00560857
2873.23042865 -0.00689296 -0.00160223 -0.00529074
2873.27129185 -0.00521549 -0.00076905 -0.00444644
2873.29172355 -0.00430661 -0.00042928 -0.00387733
2873.31215505 -0.00351168 -0.00023892 -0.00327277
2873.33258666 -0.00304184 0.00000193 -0.00304376
2873.35301836 -0.00204080 0.00029214 -0.00233294
2873.37344986 -0.00088701 0.00071368 -0.00160069
2873.39388146 0.00020287 0.00101945 -0.00081658
2873.41431317 0.00124267 0.00132054 -0.00007787
2873.43474467 0.00164225 0.00141043 0.00023183
2873.45517627 0.00255277 0.00174719 0.00080558
2873.47560797 0.00331228 0.00185437 0.00145791
2873.51647118 0.00447832 0.00186763 0.00261069
2873.53690278 0.00501865 0.00192835 0.00309031
2873.55733428 0.00528094 0.00181873 0.00346221
2873.57776599 0.00548726 0.00178097 0.00370629
2873.59819759 0.00582568 0.00192109 0.00390459
2873.61862919 0.00618939 0.00214403 0.00404536
2873.63906079 0.00650626 0.00248420 0.00402206
2873.65949240 0.00672112 0.00276178 0.00395934
2873.67992400 0.00666888 0.00288962 0.00377926
2873.70035560 0.00678849 0.00318120 0.00360729
2873.72078720 0.00679453 0.00346301 0.00333151
2873.76165051 0.00663579 0.00394923 0.00268656
2873.78208201 0.00640525 0.00415538 0.00224987
2873.80251371 0.00607971 0.00429999 0.00177972
2873.82294532 0.00599909 0.00447159 0.00152750
2873.84337682 0.00559765 0.00465530 0.00094234
2873.86380852 0.00536837 0.00500607 0.00036230
2873.88424013 0.00509965 0.00534530 -0.00024565
2873.90467173 0.00504898 0.00587528 -0.00082631
2873.92510333 0.00502988 0.00603789 -0.00100801
2873.94553484 0.00488999 0.00633190 -0.00144191
2873.96596654 0.00470210 0.00653138 -0.00182928
2874.00682964 0.00434642 0.00678962 -0.00244320
2874.02726135 0.00423408 0.00702137 -0.00278729
2874.04769295 0.00404484 0.00709013 -0.00304529
2874.06812445 0.00399771 0.00721249 -0.00321478
2874.08855616 0.00381582 0.00721036 -0.00339454
2874.10898776 0.00383785 0.00735992 -0.00352207
2874.12941946 0.00389625 0.00737220 -0.00347595
2874.14985097 0.00393820 0.00730534 -0.00336714
2874.17028257 0.00382791 0.00702314 -0.00319523
2874.19071427 0.00383201 0.00679759 -0.00296558
2874.21114578 0.00351139 0.00618366 -0.00267227
2874.25200908 0.00248775 0.00467548 -0.00218773
2874.27244069 0.00183053 0.00386181 -0.00203128
2874.29287219 0.00122010 0.00307516 -0.00185506
2874.31330389 0.00100180 0.00275984 -0.00175805
2874.33373550 0.00021409 0.00189078 -0.00167669
2874.35416710 -0.00063023 0.00089296 -0.00152319
2874.37459871 -0.00153225 -0.00018197 -0.00135028
2874.39503031 -0.00235261 -0.00110173 -0.00125088
2874.41546201 -0.00288185 -0.00160669 -0.00127515
2874.43589352 -0.00365541 -0.00245193 -0.00120348
2874.45632512 -0.00456214 -0.00342917 -0.00113297
2874.49718833 -0.00634168 -0.00515157 -0.00119011
2874.51761993 -0.00710119 -0.00577161 -0.00132958
2874.53805164 -0.00788545 -0.00645073 -0.00143472
2874.55848314 -0.00834942 -0.00680029 -0.00154912
2874.57891484 -0.00881894 -0.00711493 -0.00170400
2874.59934635 -0.00919584 -0.00727658 -0.00191926
2874.61977795 -0.00946118 -0.00737765 -0.00208354
2874.64020966 -0.00969660 -0.00741679 -0.00227981
2874.66064116 -0.00966027 -0.00728781 -0.00237247
2874.68107277 -0.00976914 -0.00729791 -0.00247124
2874.70150447 -0.00983050 -0.00726461 -0.00256589
2874.74236768 -0.00963266 -0.00702575 -0.00260691
2874.76279928 -0.00938318 -0.00668090 -0.00270228
2874.78323089 -0.00899104 -0.00630660 -0.00268444
2874.80366249 -0.00891395 -0.00617058 -0.00274336
2874.82409410 -0.00832277 -0.00570177 -0.00262101
2874.84452570 -0.00764149 -0.00507122 -0.00257028
2874.86495731 -0.00693006 -0.00462521 -0.00230484
2874.88538891 -0.00617043 -0.00401262 -0.00215781
2874.90582052 -0.00561120 -0.00368883 -0.00192237
2874.92625212 -0.00473714 -0.00317852 -0.00155862
2874.94668372 -0.00377655 -0.00269031 -0.00108624
2874.98754703 -0.00185458 -0.00195318 0.00009859
2875.00797854 -0.00090852 -0.00164693 0.00073841
2875.02841024 -0.00004545 -0.00145837 0.00141293
2875.04884185 0.00058012 -0.00112015 0.00170027
2875.06927335 0.00188605 -0.00056280 0.00244884
2875.08970506 0.00324359 0.00003727 0.00320632
2875.11013666 0.00459309 0.00057185 0.00402125
2875.13056817 0.00586835 0.00115101 0.00471733
2875.15099987 0.00646389 0.00145691 0.00500698
2875.17143148 0.00750135 0.00188756 0.00561379
2875.19186319 0.00828396 0.00203332 0.00625064
2875.23272630 0.00930623 0.00194585 0.00736038
2875.25315790 0.00947416 0.00168607 0.00778809
2875.27358951 0.00946532 0.00142319 0.00804213
2875.29402111 0.00976524 0.00147431 0.00829093
2875.31445272 0.00999700 0.00179666 0.00820034
2875.33488432 0.01021370 0.00217386 0.00803984
2875.35531593 0.01018245 0.00243701 0.00774544
2875.37574753 0.01037005 0.00306434 0.00730570
2875.39617914 0.01010489 0.00328447 0.00682041
2875.41661085 0.00960819 0.00344839 0.00615979
2875.43704245 0.00889186 0.00350695 0.00538491
2875.47790566 0.00677568 0.00307270 0.00370298
2875.49833727 0.00564326 0.00291020 0.00273306
2875.51876878 0.00437160 0.00271830 0.00165330
2875.53920048 0.00383989 0.00273313 0.00110676
2875.55963209 0.00278395 0.00302316 -0.00023920
2875.58006359 0.00200849 0.00369050 -0.00168201
2875.60049530 0.00123688 0.00433916 -0.00310229
2875.62092691 0.00046583 0.00494281 -0.00447699
2875.64135861 0.00005135 0.00511960 -0.00506825
2875.66179012 -0.00092704 0.00528207 -0.00620911
2875.68222173 -0.00205859 0.00524892 -0.00730751
2875.72308494 -0.00391455 0.00537131 -0.00928586
2875.74351655 -0.00488730 0.00527693 -0.01016423
2875.76394825 -0.00570583 0.00522705 -0.01093288
2875.78437976 -0.00615926 0.00531447 -0.01147373
2875.80481147 -0.00661787 0.00555135 -0.01216922
2875.82524307 -0.00698851 0.00584334 -0.01283186
2875.84567458 -0.00747094 0.00585700 -0.01332794
2875.86610629 -0.00783058 0.00585295 -0.01368353
2875.88653789 -0.00801485 0.00558398 -0.01359883
2875.90696950 -0.00839930 0.00524843 -0.01364772
2875.92740111 -0.00890923 0.00458035 -0.01348958
2875.96826422 -0.00959557 0.00337325 -0.01296882
2875.98869593 -0.01010194 0.00252090 -0.01262284
2876.00912754 -0.01053712 0.00169883 -0.01223595
2876.02955914 -0.01067500 0.00144627 -0.01212127
2876.04999075 -0.01093586 0.00080617 -0.01174203
2876.07042236 -0.01118943 0.00013959 -0.01132902
2876.09085397 -0.01145565 -0.00057133 -0.01088432
2876.11128557 -0.01176167 -0.00131009 -0.01045158
2876.13171718 -0.01187390 -0.00159189 -0.01028201
2876.15214889 -0.01225188 -0.00239657 -0.00985530
2876.17258040 -0.01260923 -0.00321684 -0.00939239
2876.21344371 -0.01312482 -0.00448394 -0.00864088
2876.23387522 -0.01343218 -0.00508957 -0.00834261
2876.25430693 -0.01377661 -0.00569053 -0.00808608
2876.27473854 -0.01389038 -0.00589595 -0.00799442
2876.29517004 -0.01428884 -0.00636448 -0.00792436
2876.31560175 -0.01468625 -0.00674260 -0.00794365
2876.33603336 -0.01483295 -0.00678747 -0.00804548
2876.35646487 -0.01501825 -0.00681811 -0.00820015
2876.37689658 -0.01506571 -0.00667809 -0.00838762
2876.39732818 -0.01525753 -0.00673820 -0.00851933
2876.41775979 -0.01549401 -0.00679233 -0.00870168
2876.45862301 -0.01582049 -0.00678845 -0.00903204
2876.47905472 -0.01598210 -0.00684136 -0.00914073
2876.49948623 -0.01593097 -0.00674302 -0.00918794
2876.51991784 -0.01604084 -0.00672977 -0.00931107
2876.54034954 -0.01567144 -0.00624202 -0.00942942
2876.56078105 -0.01530174 -0.00581639 -0.00948535
2876.58121266 -0.01476600 -0.00523923 -0.00952677
2876.60164437 -0.01408394 -0.00454409 -0.00953986
2876.62207598 -0.01355000 -0.00416532 -0.00938468
2876.64250759 -0.01275914 -0.00347742 -0.00928171
2876.66293920 -0.01186976 -0.00281331 -0.00905645
2876.70380242 -0.01018116 -0.00194769 -0.00823348
2876.72423403 -0.00934426 -0.00164778 -0.00769648
2876.74466554 -0.00855241 -0.00136813 -0.00718427
2876.76509725 -0.00805334 -0.00112630 -0.00692704
2876.78552885 -0.00706855 -0.00074401 -0.00632454
2876.80596036 -0.00604786 -0.00038149 -0.00566637
2876.82639207 -0.00489555 0.00018432 -0.00507988
2876.84682368 -0.00391782 0.00061265 -0.00453047
2876.86725539 -0.00360107 0.00066265 -0.00426372
2876.88768690 -0.00297719 0.00074976 -0.00372695
2876.90811851 -0.00242535 0.00074621 -0.00317156
2876.94898173 -0.00127808 0.00088043 -0.00215851
2876.96941334 -0.00079495 0.00084907 -0.00164402
2876.98984505 -0.00034598 0.00084757 -0.00119355
2877.01027656 -0.00009372 0.00081822 -0.00091194
2877.03070817 0.00024580 0.00088637 -0.00064058
2877.05113988 0.00049349 0.00088315 -0.00038966
2877.07157139 0.00074752 0.00103052 -0.00028300
2877.09200310 0.00104715 0.00121443 -0.00016728
2877.11243472 0.00105550 0.00125247 -0.00019697
2877.13286633 0.00114864 0.00135762 -0.00020897
2877.15329794 0.00130376 0.00157663 -0.00027287
2877.19416116 0.00123225 0.00170605 -0.00047379
2877.21459277 0.00130700 0.00194313 -0.00063613
2877.23502438 0.00138353 0.00215626 -0.00077274
2877.25545599 0.00139281 0.00242394 -0.00103113
2877.27588770 0.00137298 0.00267757 -0.00130459
2877.29631921 0.00128220 0.00301593 -0.00173374
2877.31675092 0.00109574 0.00332824 -0.00223250
2877.33718244 0.00098679 0.00368087 -0.00269408
2877.35761405 0.00096127 0.00393986 -0.00297858
2877.37804576 0.00079754 0.00424884 -0.00345130
2877.39847727 0.00078743 0.00474197 -0.00395455
2877.41890888 0.00065764 0.00502716 -0.00436952
2877.43934059 0.00049890 0.00527651 -0.00477762
2877.45977211 0.00022651 0.00541475 -0.00518824
2877.48020382 0.00005627 0.00560154 -0.00554527
2877.50063543 -0.00003676 0.00575981 -0.00579657
2877.52106694 -0.00039813 0.00570898 -0.00610710
2877.54149865 -0.00062473 0.00581038 -0.00643511
2877.56193026 -0.00082988 0.00577830 -0.00660818
2877.58236178 -0.00092096 0.00578084 -0.00670180
2877.60279349 -0.00098232 0.00562658 -0.00660891
2877.62322510 -0.00117680 0.00519801 -0.00637482
2877.64365671 -0.00139309 0.00456055 -0.00595364
2877.68451994 -0.00150460 0.00332374 -0.00482834
2877.70495165 -0.00154388 0.00252511 -0.00406899
2877.72538316 -0.00123578 0.00208847 -0.00332425
2877.74581478 -0.00066707 0.00180771 -0.00247479
2877.76624649 0.00007907 0.00167135 -0.00159229
2877.78667810 0.00053277 0.00126053 -0.00072776
2877.80710962 0.00092747 0.00076212 0.00016535
2877.82754133 0.00125387 0.00012463 0.00112924
2877.84797294 0.00122570 -0.00034159 0.00156729
2877.86840445 0.00152997 -0.00096592 0.00249589
2877.88883617 0.00161046 -0.00183822 0.00344868
2877.90926778 0.00149386 -0.00281674 0.00431060
2877.92969949 0.00131100 -0.00376567 0.00507668
2877.95013101 0.00107612 -0.00461180 0.00568793
2877.97056262 0.00098527 -0.00511919 0.00610446
2877.99099424 0.00122010 -0.00523951 0.00645960
2878.01142585 0.00124358 -0.00550365 0.00674723
2878.03185736 0.00117347 -0.00578888 0.00696235
2878.05228908 0.00101637 -0.00600198 0.00701835
2878.07272069 0.00070384 -0.00639729 0.00710113
2878.09315220 -0.00000193 -0.00706329 0.00706136
2878.11358392 -0.00081567 -0.00778190 0.00696623
2878.13401553 -0.00134358 -0.00816466 0.00682108
2878.17487876 -0.00186519 -0.00828507 0.00641988
2878.19531038 -0.00192279 -0.00804921 0.00612641
2878.21574209 -0.00190059 -0.00773090 0.00583031
2878.23617361 -0.00189607 -0.00752403 0.00562795
2878.25660522 -0.00153938 -0.00680959 0.00527021
2878.27703693 -0.00116685 -0.00610363 0.00493678
2878.29746855 -0.00058734 -0.00518568 0.00459834
2878.31790016 -0.00004973 -0.00444928 0.00439954
2878.33833178 0.00023801 -0.00409734 0.00433535
2878.35876339 0.00063400 -0.00359915 0.00423316
2878.37919501 0.00112707 -0.00296531 0.00409238
2878.42005824 0.00203967 -0.00180744 0.00384711
2878.44048996 0.00250046 -0.00134774 0.00384820
2878.46092147 0.00294135 -0.00091866 0.00386002
2878.48135309 0.00329214 -0.00057139 0.00386353
2878.50178480 0.00379480 -0.00009881 0.00389361
2878.52221632 0.00426926 0.00029249 0.00397677
2878.54264803 0.00463884 0.00055503 0.00408381
2878.56307965 0.00507392 0.00091908 0.00415484
2878.58351117 0.00509943 0.00078514 0.00431429
2878.60394288 0.00532800 0.00089819 0.00442981
2878.62437450 0.00548883 0.00092124 0.00456760
2878.66523773 0.00576555 0.00075112 0.00501444
2878.68566925 0.00587980 0.00062941 0.00525039
2878.70610086 0.00592872 0.00052828 0.00540044
2878.72653258 0.00594924 0.00044714 0.00550210
2878.74696410 0.00612627 0.00036656 0.00575970
2878.76739581 0.00664734 0.00060762 0.00603972
2878.78782743 0.00724731 0.00093197 0.00631533
2878.80825895 0.00779809 0.00122919 0.00656890
2878.82869066 0.00813829 0.00145152 0.00668677
2878.84912228 0.00853389 0.00160291 0.00693098
2878.86955390 0.00903410 0.00183479 0.00719930
2878.91041713 0.01008538 0.00242638 0.00765899
2878.93084885 0.01066709 0.00286686 0.00780023
2878.95128037 0.01123135 0.00321859 0.00801275
2878.97171199 0.01159476 0.00344139 0.00815337
2878.99214370 0.01193153 0.00366999 0.00826155
2879.01257532 0.01264311 0.00436912 0.00827399
2879.03300684 0.01324824 0.00502974 0.00821850
2879.05343856 0.01381881 0.00569441 0.00812440
2879.07387018 0.01374635 0.00585249 0.00789386
2879.09430169 0.01395067 0.00625728 0.00769339
2879.11473341 0.01394438 0.00649477 0.00744961
2879.17602827 0.01364443 0.00706046 0.00658397
2879.19645989 0.01365524 0.00735915 0.00629609
2879.21689161 0.01353336 0.00755051 0.00598285
2879.23732312 0.01325156 0.00756051 0.00569105
2879.25775474 0.01303209 0.00767507 0.00535702
2879.27818646 0.01272803 0.00776595 0.00496208
2879.29861798 0.01245098 0.00779092 0.00466006
2879.31904960 0.01240522 0.00775788 0.00464733
2879.33948122 0.01240308 0.00771546 0.00468762
2879.35991284 0.01206204 0.00743824 0.00462380
2879.38034456 0.01180043 0.00710651 0.00469392
2879.40077608 0.01154939 0.00674605 0.00480334
2879.42120770 0.01130863 0.00626831 0.00504032
2879.44163942 0.01116662 0.00585198 0.00531465
2879.46207094 0.01108678 0.00568944 0.00539734
2879.48250256 0.01091999 0.00519752 0.00572248
2879.50293428 0.01064020 0.00455033 0.00608987
2879.52336590 0.01032880 0.00398957 0.00633924
2879.54379742 0.00988092 0.00321915 0.00666177
2879.56422914 0.00947758 0.00251224 0.00696534
2879.58466076 0.00910581 0.00185780 0.00724802
2879.60509238 0.00855243 0.00094729 0.00760514
2879.64595562 0.00736553 -0.00091297 0.00827850
2879.66638734 0.00665094 -0.00192437 0.00857531
2879.68681886 0.00586753 -0.00291596 0.00878348
2879.70725048 0.00554771 -0.00342682 0.00897454
2879.72768220 0.00490601 -0.00404700 0.00895300
2879.74811373 0.00425289 -0.00470749 0.00896038
2879.76854545 0.00362486 -0.00509422 0.00871908
2879.78897707 0.00290488 -0.00556818 0.00847307
2879.80940859 0.00267516 -0.00555922 0.00823437
2879.82984031 0.00213039 -0.00574761 0.00787800
2879.85027193 0.00158105 -0.00588132 0.00746237
2879.89113518 0.00052469 -0.00607712 0.00660181
2879.91156680 -0.00028117 -0.00638554 0.00610437
2879.93199842 -0.00117426 -0.00677181 0.00559754
2879.95243004 -0.00139666 -0.00673554 0.00533888
2879.97286166 -0.00177296 -0.00652152 0.00474856
2879.99329339 -0.00191479 -0.00611081 0.00419602
2880.01372491 -0.00194198 -0.00545973 0.00351775
2880.03415653 -0.00192293 -0.00483369 0.00291076
2880.05458816 -0.00190729 -0.00460157 0.00269428
2880.07501978 -0.00208619 -0.00430316 0.00221696
2880.09545140 -0.00222069 -0.00395072 0.00173003
2880.13631465 -0.00227449 -0.00345004 0.00117555
2880.15674627 -0.00208609 -0.00302655 0.00094046
2880.17717799 -0.00154591 -0.00235480 0.00080889
2880.19760952 -0.00161412 -0.00226864 0.00065452
2880.21804124 -0.00124254 -0.00187740 0.00063486
2880.23847286 -0.00078714 -0.00144086 0.00065372
2880.25890439 -0.00002523 -0.00073170 0.00070647
2880.27933611 0.00090650 0.00008579 0.00082071
2880.29976774 0.00104460 0.00003727 0.00100733
2880.32019926 0.00145928 0.00023481 0.00122448
2880.34063098 0.00167218 0.00020031 0.00147187
2880.38149433 0.00203880 -0.00004638 0.00208518
2880.40192586 0.00229054 -0.00011327 0.00240381
2880.42235748 0.00264335 -0.00005713 0.00270048
2880.44278921 0.00296865 0.00007733 0.00289132
2880.46322073 0.00348982 0.00032150 0.00316832
2880.48365236 0.00401514 0.00045940 0.00355574
2880.50408408 0.00449511 0.00057936 0.00391576
2880.52451561 0.00446391 0.00027959 0.00418432
2880.54494723 0.00471491 0.00036236 0.00435255
2880.56537896 0.00496805 0.00038242 0.00458563
2880.58581048 0.00539713 0.00051660 0.00488052
2880.62667383 0.00621407 0.00075116 0.00546290
2880.64710546 0.00661089 0.00095243 0.00565846
2880.66753709 0.00726585 0.00141434 0.00585151
2880.68796871 0.00757041 0.00165184 0.00591857
2880.70840034 0.00820949 0.00216556 0.00604393
2880.72883196 0.00891459 0.00273072 0.00618387
2880.74926359 0.00966721 0.00339989 0.00626732
2880.76969512 0.01026972 0.00395832 0.00631140
2880.79012684 0.01046765 0.00425739 0.00621026
2880.81055847 0.01085247 0.00471281 0.00613966
2880.83099010 0.01125492 0.00523642 0.00601850
2880.87185335 0.01156183 0.00585278 0.00570906
2880.89228508 0.01164579 0.00617970 0.00546609
2880.91271660 0.01162858 0.00636490 0.00526368
2880.93314823 0.01177785 0.00663612 0.00514173
2880.95357996 0.01185575 0.00686965 0.00498611
2880.97401149 0.01169997 0.00712917 0.00457081
2880.99444321 0.01160443 0.00748550 0.00411893
2881.01487484 0.01122444 0.00754809 0.00367635
2881.03530637 0.01092253 0.00756483 0.00335770
2881.05573810 0.01038955 0.00747921 0.00291034
2881.07616973 0.00973386 0.00727511 0.00245875
2881.13746461 0.00715804 0.00561325 0.00154479
2881.15789624 0.00628569 0.00492123 0.00136446
2881.17832787 0.00535088 0.00408734 0.00126353
2881.19875950 0.00468511 0.00347433 0.00121078
2881.21919123 0.00398469 0.00278558 0.00119911
2881.23962275 0.00328323 0.00204189 0.00124134
2881.26005438 0.00253468 0.00118671 0.00134798
2881.28048611 0.00226675 0.00078349 0.00148325
2881.30091774 0.00199291 0.00037228 0.00162063
2881.32134927 0.00134887 -0.00046091 0.00180978
2881.34178100 0.00062606 -0.00141848 0.00204454
2881.36221263 -0.00001659 -0.00228790 0.00227130
2881.38264426 -0.00062833 -0.00320895 0.00258062
2881.40307589 -0.00088140 -0.00370988 0.00282849
2881.42350742 -0.00117608 -0.00422006 0.00304398
2881.44393915 -0.00124995 -0.00446753 0.00321758
2881.46437078 -0.00144187 -0.00477626 0.00333439
2881.48480231 -0.00162051 -0.00499329 0.00337279
2881.50523404 -0.00194175 -0.00533618 0.00339443
2881.52566567 -0.00233024 -0.00560631 0.00327606
2881.54609720 -0.00287689 -0.00599056 0.00311367
2881.56652894 -0.00346905 -0.00634839 0.00287933
2881.60739230 -0.00451064 -0.00657561 0.00206498
2881.62782383 -0.00513714 -0.00668393 0.00154679
2881.64825546 -0.00561046 -0.00660092 0.00099046
2881.66868719 -0.00579193 -0.00655678 0.00076486
2881.68911872 -0.00620986 -0.00623463 0.00002477
2881.70955035 -0.00674233 -0.00600379 -0.00073855
2881.72998209 -0.00726689 -0.00577348 -0.00149341
2881.75041362 -0.00802583 -0.00579483 -0.00223100
2881.77084525 -0.00821366 -0.00559836 -0.00261530
2881.79127698 -0.00882002 -0.00583071 -0.00298931
2881.81170862 -0.00922401 -0.00552028 -0.00370373
2881.85257188 -0.00967316 -0.00457702 -0.00509615
2881.87300351 -0.00983212 -0.00416170 -0.00567042
2881.89343515 -0.01000867 -0.00390242 -0.00610625
2881.91386678 -0.01017838 -0.00365217 -0.00652621
2881.93429841 -0.01000438 -0.00326177 -0.00674261
2881.97516168 -0.00926334 -0.00248670 -0.00677664
2881.99559331 -0.00888654 -0.00220271 -0.00668383
2882.01602495 -0.00847115 -0.00204293 -0.00642822
2882.03645658 -0.00793669 -0.00181119 -0.00612550
2882.09775148 -0.00576152 -0.00105703 -0.00470449
2882.11818322 -0.00500222 -0.00095964 -0.00404259
2882.13861475 -0.00462073 -0.00094627 -0.00367445
2882.15904638 -0.00434496 -0.00102908 -0.00331588
2882.17947812 -0.00363928 -0.00117510 -0.00246418
2882.19990965 -0.00280285 -0.00122384 -0.00157900
2882.22034139 -0.00179622 -0.00115853 -0.00063769
2882.24077302 -0.00128328 -0.00101771 -0.00026557
2882.26120456 -0.00060127 -0.00068634 0.00008507
2882.28163629 0.00052082 -0.00028095 0.00080177
2882.30206793 0.00175325 0.00026572 0.00148753
2882.34293120 0.00357603 0.00093045 0.00264558
2882.36336284 0.00407818 0.00090689 0.00317129
2882.38379457 0.00462528 0.00104902 0.00357626
2882.40422611 0.00521987 0.00135465 0.00386521
2882.42465774 0.00602637 0.00190425 0.00412212
2882.44508948 0.00681096 0.00244343 0.00436753
2882.46552102 0.00740750 0.00293991 0.00446760
2882.48595265 0.00771629 0.00321081 0.00450547
2882.50638439 0.00749392 0.00320205 0.00429187
2882.52681603 0.00742794 0.00334485 0.00408309
2882.54724756 0.00732538 0.00362268 0.00370269
2882.56767930 0.00706113 0.00384983 0.00321129
2882.58811094 0.00688630 0.00420207 0.00268423
2882.60854258 0.00682706 0.00479086 0.00203619
2882.62897421 0.00678632 0.00550238 0.00128394
2882.64940585 0.00639576 0.00544722 0.00094854
2882.66983749 0.00580788 0.00576669 0.00004119
2882.69026913 0.00536660 0.00627029 -0.00090369
2882.71070066 0.00493818 0.00682980 -0.00189163
2882.73113240 0.00427961 0.00709926 -0.00281965
2882.75156404 0.00329845 0.00705894 -0.00376050
2882.77199568 0.00192674 0.00665878 -0.00473204
2882.79242732 0.00053681 0.00640250 -0.00586569
2882.83329069 -0.00203635 0.00597125 -0.00800759
2882.85372223 -0.00321791 0.00576462 -0.00898253
2882.87415387 -0.00431942 0.00555988 -0.00987930
2882.89458561 -0.00465554 0.00573973 -0.01039527
2882.91501715 -0.00499627 0.00592405 -0.01092032
2882.93544879 -0.00635563 0.00521120 -0.01156683
2882.95588053 -0.00819051 0.00380321 -0.01199372
2882.97631207 -0.01025739 0.00214887 -0.01240626
2882.99674381 -0.01072827 0.00159015 -0.01231843
2883.01717545 -0.01194384 0.00050437 -0.01244821
2883.03760709 -0.01303043 -0.00052996 -0.01250047
2883.09890201 -0.01502505 -0.00300102 -0.01202403
2883.11933365 -0.01524190 -0.00358075 -0.01166115
2883.13976529 -0.01544462 -0.00432973 -0.01111489
2883.16019693 -0.01539876 -0.00494151 -0.01045724
2883.18062867 -0.01529183 -0.00553146 -0.00976038
2883.20106022 -0.01506017 -0.00603468 -0.00902549
2883.22149196 -0.01462639 -0.00627051 -0.00835588
2883.24192360 -0.01426985 -0.00627101 -0.00799883
2883.26235514 -0.01393418 -0.00619579 -0.00773839
2883.28278688 -0.01357898 -0.00640882 -0.00717016
2883.30321852 -0.01304989 -0.00635455 -0.00669534
2883.32365007 -0.01251461 -0.00635758 -0.00615703
2883.34408181 -0.01202073 -0.00628418 -0.00573656
2883.36451335 -0.01147524 -0.00614241 -0.00533283
2883.38494509 -0.01117498 -0.00616619 -0.00500878
2883.40537674 -0.01090342 -0.00614968 -0.00475373
2883.42580828 -0.01056518 -0.00593260 -0.00463258
2883.44624002 -0.01014369 -0.00556891 -0.00457478
2883.46667167 -0.00973426 -0.00518371 -0.00455055
2883.48710321 -0.00932944 -0.00479842 -0.00453102
2883.50753495 -0.00896411 -0.00432313 -0.00464099
2883.52796660 -0.00872083 -0.00391789 -0.00480294
2883.56882988 -0.00867276 -0.00345144 -0.00522132
2883.58926153 -0.00870358 -0.00318906 -0.00551452
2883.60969327 -0.00859015 -0.00291987 -0.00567028
2883.63012482 -0.00826454 -0.00240202 -0.00586252
2883.65055646 -0.00795488 -0.00191417 -0.00604071
2883.67098820 -0.00766904 -0.00146001 -0.00620904
2883.69141985 -0.00731649 -0.00111432 -0.00620216
2883.71185139 -0.00705321 -0.00088069 -0.00617252
2883.73228314 -0.00679137 -0.00083890 -0.00595248
2883.75271478 -0.00636095 -0.00063801 -0.00572294
2883.77314633 -0.00590071 -0.00052779 -0.00537292
2883.79357807 -0.00541350 -0.00047340 -0.00494010
2883.81400972 -0.00487101 -0.00038193 -0.00448908
2883.83444147 -0.00407510 -0.00008654 -0.00398857
2883.85487301 -0.00323201 0.00020791 -0.00343992
2883.87530466 -0.00294174 0.00028438 -0.00322612
2883.89573640 -0.00191751 0.00062625 -0.00254376
2883.91616795 -0.00076944 0.00109562 -0.00186507
2883.93659960 0.00018332 0.00129585 -0.00111253
2883.95703134 0.00100176 0.00145495 -0.00045319
2883.97746289 0.00165449 0.00134897 0.00030552
2883.99789464 0.00221227 0.00120530 0.00100696
2884.01832628 0.00288032 0.00123431 0.00164601
2884.05918958 0.00401294 0.00134363 0.00266931
2884.07962113 0.00443618 0.00139265 0.00304353
2884.10005277 0.00491046 0.00158697 0.00332349
2884.12048452 0.00536216 0.00178567 0.00357649
2884.14091607 0.00574431 0.00209890 0.00364541
2884.16134772 0.00598385 0.00230747 0.00367637
2884.18177946 0.00603984 0.00243769 0.00360215
2884.20221111 0.00595929 0.00242333 0.00353596
2884.22264276 0.00598739 0.00260674 0.00338066
2884.24307441 0.00595583 0.00273381 0.00322202
2884.26350606 0.00588868 0.00289913 0.00298955
2884.30436936 0.00579234 0.00355251 0.00223984
2884.32480101 0.00576049 0.00404861 0.00171188
2884.34523276 0.00576105 0.00453669 0.00122436
2884.36566431 0.00571672 0.00470419 0.00101253
2884.38609606 0.00578209 0.00534273 0.00043936
2884.40652771 0.00577656 0.00595209 -0.00017552
2884.42695926 0.00575069 0.00648760 -0.00073691
2884.44739101 0.00564013 0.00690533 -0.00126519
2884.46782266 0.00537355 0.00690464 -0.00153109
2884.48825421 0.00507764 0.00709648 -0.00201884
